Cement,Clinker,Slag,FlyAsh,Limestones,Gypsum,Water,Chemical Admixture,coarseagg,fineagg,Age,Strength (MPa),CO2 (kg),Cost (USD)
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.17,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.19,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.22,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.24,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.265,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.275,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.30333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.33,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.335,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.355,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.36,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.41,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.415,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.42,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.445,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.45666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.46,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.53,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.565,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.645,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.65,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.75333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.765,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.76666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.78,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,44.86,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.89,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.90333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.91666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,44.92,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.005,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.04,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.085,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.09,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.10666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.16,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.195,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.235,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.27666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,45.28,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.3,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.32333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.36333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.375,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.38,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.39666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.40333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.42,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.43,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.45,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,45.46,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.485,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.545,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.54666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.605,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.61666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.65,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.66,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,45.68,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,45.71,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.725,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.745,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,45.75,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.84,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.85666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.86,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.865,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.9,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,45.905,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,46.14,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.19,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.24333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.275,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.35,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.43,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.44,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,7,46.57,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.71,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.715,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.77,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.785,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.87666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.89666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.93333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.975,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,46.97666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.04,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.095,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.125,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.15,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.365,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.37,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.47,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.54,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.56,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.66,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.695,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.795,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.84,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,47.84333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.10333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.10666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.22333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.26,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.26666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.335,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.4,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.465,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.47,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.52,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.54666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.55,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.64,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.855,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.90666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,48.985,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.07,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.155,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.17,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.26,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.38333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.42666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.445,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.49666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.545,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.57,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.625,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.64,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,49.80666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.51,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.58,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.6,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.66666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.7,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.70666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.755,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.95333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,50.98333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,51.095,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,51.28,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,51.31666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,51.36,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,51.52,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,51.905,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,52.22,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,52.7,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,52.75333333,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,52.965,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,53.46,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,53.69,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,54.055,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,54.52,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,54.71666667,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,57.47,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,60.83,415.8691,86.877
410,389.5,0,0,0,20.5,172,4.51,1019,755,28,63.035,415.8691,86.877
400,380,0,0,0,20,186,4,1023,796,3,29.9,406.2417,86.239
400,380,0,0,0,20,186,4,1023,796,14,32.4,406.2417,86.239
400,380,0,0,0,20,186,4,1023,796,7,34.1,406.2417,86.239
400,380,0,0,0,20,186,4,1023,796,28,43.8,406.2417,86.239
400,380,0,0,0,20,172,4.51,1019,755,3,31.11,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,3,32.74,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,7,34.48,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,21,35.8,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,3,37.2,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,14,38.57,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,14,39.05,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,7,39.58,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,28,41.44,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,21,42.22,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,14,42.34,406.2909,86.387
400,380,0,0,0,20,172,4.51,1019,755,28,44.4,406.2909,86.387
400,380,0,0,0,20,170,3.8,1023,796,7,31.9,406.0929,85.787
400,380,0,0,0,20,170,3.8,1023,796,3,33.7,406.0929,85.787
400,380,0,0,0,20,170,3.8,1023,796,14,45.8,406.0929,85.787
400,380,0,0,0,20,170,3.8,1023,796,28,48.6,406.0929,85.787
450,427.5,0,0,0,22.5,162,5.85,1035,776,3,32.73,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,3,35.19,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,14,42.43,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,7,42.84,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,21,42.85,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,7,42.92,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,14,44.94,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,21,48.38,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,28,48.91,455.5123,92.368
450,427.5,0,0,0,22.5,162,5.85,1035,776,28,49.14,455.5123,92.368
420,399,0,0,0,21,176,4.62,1019,736,7,34.6,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,34.92,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,35.31,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,36.18,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,37.7,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,37.97,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,39.62,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,39.99,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,40.35,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,40.42,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,40.66,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,40.68,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,40.93,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,40.94,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,41.54,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,41.78,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,41.93,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,41.99,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,42,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,42.4,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,42.62666667,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,42.63,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,43.38666667,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,7,43.52,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,43.77666667,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,44.34333333,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,44.47333333,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,44.68,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,45.47,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,45.74,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,46.14,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,46.19,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,46.64,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,47.51333333,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,47.78,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,47.83666667,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,48.20333333,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,48.49666667,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,49.57666667,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,50.77,425.4099,87.328
420,399,0,0,0,21,176,4.62,1019,736,28,54.4,425.4099,87.328
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,38.6816856,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,38.78683694,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.04497487,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.17490574,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.32483259,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.52763679,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.55651031,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.61684305,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.77413912,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.79568653,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,39.89652839,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.17966132,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.18655649,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.20293252,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.23848574,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.26240336,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.29601732,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.41564852,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.63388066,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.66544761,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.72093218,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.73213683,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.739032,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.82910016,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.85426753,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.86788549,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.90710177,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.91141126,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,40.95407512,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.01052933,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.03052532,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.16998014,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.23979374,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.2591864,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.30960733,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.33572279,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.38803989,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.46216297,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.51991002,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.53326942,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.53361418,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.70220109,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.77546227,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.83881165,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,41.977146,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.10410332,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.18098447,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.26027892,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.32535209,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.48868144,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.59796988,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,42.88515372,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,43.13812028,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,43.35962762,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,43.41435803,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,43.58285876,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,43.59621815,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,43.61474892,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,46.44607818,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,7,46.64991665,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,47.75271293,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,47.7945149,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,47.92983261,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,48.36422833,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,48.46894873,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,48.58271904,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,48.67623478,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,48.9261847,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,49.03349079,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,49.50667184,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,49.55752372,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,49.57945898,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.05569977,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.09319226,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.35520873,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.58921356,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.6279989,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.73659783,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.77279747,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.79305203,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,50.91242467,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,51.18004346,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,51.64822552,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,51.8187086,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.04107784,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.18415262,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.41901935,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.51322462,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.64828376,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.69654995,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.71206409,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.87323869,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.90426696,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,52.97054678,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,53.27315856,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,53.32357949,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,53.5886126,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,53.87433121,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,54.21521119,511.4116,91.5865
510,484.5,0,0,0,25.5,176,4.335,1050,662,28,54.25097988,511.4116,91.5865
